,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
2963,7353,569648753357037569,neutral,0.6536,,0.0,Delta,,cwolicki,,0,no m'good. Just get me home,,2015-02-22 16:03:41 -0800,Boston,Eastern Time (US & Canada)
2964,7356,569647169084526593,neutral,1.0,,,Delta,,cwolicki,,0,"ok, tx. Will tell the guy sitting next to me at the gate",,2015-02-22 15:57:23 -0800,Boston,Eastern Time (US & Canada)
2965,7361,569645522363011072,neutral,1.0,,,Delta,,GinaMarie_F,,0,Is that a guarantee? We'll see about that tomorrow morning when I have to fight for a seat.,"[40.61883222, -74.015404]",2015-02-22 15:50:50 -0800,Brooklyn =),Eastern Time (US & Canada)
2966,7370,569638521817968641,neutral,1.0,,,Delta,,sicula,,0,Help - I left my Nikon camera under the seat in front of me. What do I do?,"[40.79874419, -73.82756667]",2015-02-22 15:23:01 -0800,"Stratford, CT",Eastern Time (US & Canada)
2967,7372,569634891857600514,neutral,1.0,,,Delta,,thatjonparsons,,0,the man with the smell left nd now there's this stupid girl asking me questions. can yall help.,,2015-02-22 15:08:36 -0800,massachusetts yall~~~~~~~簡単に行く,Atlantic Time (Canada)
2968,7374,569634575653183488,neutral,1.0,,,Delta,,rambinasaurus,,0,I think I have it selected already ☺️,,2015-02-22 15:07:20 -0800,,Atlantic Time (Canada)
2969,7377,569633484333051904,neutral,0.3398,,0.0,Delta,,AIMPortW,,0,that wasn't delayed or cabcelled,,2015-02-22 15:03:00 -0800,,
2970,7381,569633036251340800,neutral,1.0,,,Delta,,rambinasaurus,,0,"I have someone driving me, it's best to get a wheelchair once I get inside?",,2015-02-22 15:01:13 -0800,,Atlantic Time (Canada)
2971,7382,569632594221867008,neutral,1.0,,,Delta,,amberfav,,0,finally! Finally!,,2015-02-22 14:59:28 -0800,,Central Time (US & Canada)
2972,7386,569630160233873411,neutral,1.0,,,Delta,,tomdalynh,,0,Think about it...boarding to a chill untz untz untz....like this,,2015-02-22 14:49:48 -0800,Greater Boston Area,Eastern Time (US & Canada)
2973,7390,569628503550906368,neutral,1.0,,,Delta,,thatjonparsons,,0,the man sitting next 2 me at the terminal has a scent tht i cant quite put my finger on. pls dnt let him sit by me on the flight.,,2015-02-22 14:43:13 -0800,massachusetts yall~~~~~~~簡単に行く,Atlantic Time (Canada)
2974,7393,569628053648904195,neutral,0.633,,0.0,Delta,,rambinasaurus,,0,I have a disabled seat in row 6 do I get to board earlier?,,2015-02-22 14:41:25 -0800,,Atlantic Time (Canada)
2975,7395,569627675557384192,neutral,0.672,,0.0,Delta,,Tom_Constantin,,0,flight 2008,,2015-02-22 14:39:55 -0800,3Ø4 ,Quito
2976,7396,569627624617611264,neutral,0.6591,,0.0,Delta,,Tom_Constantin,,0,Pittsburgh,,2015-02-22 14:39:43 -0800,3Ø4 ,Quito
2977,7402,569625606536732672,neutral,0.6629999999999999,,,Delta,,rambinasaurus,,0,flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!,,2015-02-22 14:31:42 -0800,,Atlantic Time (Canada)
2978,7420,569620168671756288,neutral,0.6376,,0.0,Delta,,Ben_Harriton,,0,of my tray table is broken what do i do?,,2015-02-22 14:10:05 -0800,,
2979,7421,569619984802054144,neutral,0.3568,,0.0,Delta,,jabeblanchard,,0,"Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",,2015-02-22 14:09:22 -0800,Right Coast,Eastern Time (US & Canada)
2980,7423,569618309357940737,neutral,0.6427,,,Delta,,ChrisDonahoe,,0,the fact that  isn't trending is how you know I'm loyal ;),,2015-02-22 14:02:42 -0800,"Washington, D.C.",Quito
2981,7426,569617776509378560,neutral,1.0,,,Delta,,TINKERBELLEadog,,1,woof I'm on the red cArpet,,2015-02-22 14:00:35 -0800,"New York, NY",Eastern Time (US & Canada)
2982,7429,569616576481267712,neutral,1.0,,,Delta,,BernardLeCroix,,0,What confirmation number?,,2015-02-22 13:55:49 -0800,"Providence, RI",Eastern Time (US & Canada)
2983,7433,569612120758878208,neutral,0.6889,,0.0,Delta,,spark911uk,,0,follow for DM please,"[0.0, 0.0]",2015-02-22 13:38:07 -0800,New York City,Eastern Time (US & Canada)
2984,7440,569604469324967938,neutral,1.0,,,Delta,,spark911uk,,0,"is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add  to my JB Flight Booking Problems ?","[0.0, 0.0]",2015-02-22 13:07:42 -0800,New York City,Eastern Time (US & Canada)
2985,7450,569602645712769025,neutral,1.0,,,Delta,,AuthorMarcClark,,1,"As soon as I can, sending my son home with you Saturday.",,2015-02-22 13:00:28 -0800,New York City,Arizona
2986,7452,569599590355173376,neutral,1.0,,,Delta,,tyboooo314,,0,is there wifi on he plain,,2015-02-22 12:48:19 -0800,,
2987,7456,569590527349252096,neutral,1.0,,,Delta,,kessler,,0,wondering if it's possible for my colleague and I to get on an earlier flight LAX&gt;JFK tomorrow. Can you help?,,2015-02-22 12:12:18 -0800,"New York, NY",Eastern Time (US & Canada)
2988,7459,569586611085815808,neutral,0.7012,,,Delta,,canolibean,,0,hope so! looks nice and warm in San Juan 🌴,,2015-02-22 11:56:45 -0800,the burg nj,
2989,7461,569585827019399168,neutral,1.0,,,Delta,,canolibean,,0,I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,,2015-02-22 11:53:38 -0800,the burg nj,
2990,7464,569584372820647936,neutral,0.6737,,0.0,Delta,,canolibean,,0,early last month via Expedia-there's an extra middle name and initial attached to my last name,,2015-02-22 11:47:51 -0800,the burg nj,
2991,7471,569578439797313536,neutral,1.0,,,Delta,,BFarraye,,0,the whole plane. Flight 561 from LGA to PBI,,2015-02-22 11:24:16 -0800,NYC,Quito
2992,7474,569577434657492992,neutral,0.6575,,,Delta,,ChrisDonahoe,,0,"w/ edits: Dear  , your MBAs need better benefits. They should work for us. How can we meet them?",,2015-02-22 11:20:17 -0800,"Washington, D.C.",Quito
2993,7475,569577005278064640,neutral,0.6529,,,Delta,,PumaSF,,0,of course I am!!✈️,,2015-02-22 11:18:34 -0800,San Francisco,Pacific Time (US & Canada)
2994,7480,569575699314569216,neutral,1.0,,,Delta,,ChrisDonahoe,,0,Perhaps you need to start recruiting  ;),,2015-02-22 11:13:23 -0800,"Washington, D.C.",Quito
2995,7494,569566880006086656,neutral,1.0,,,Delta,,BASRMNN,,0,I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,,2015-02-22 10:38:20 -0800,,
2996,7496,569565393502793728,neutral,1.0,,,Delta,,BASRMNN,,0,any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,,2015-02-22 10:32:26 -0800,,
2997,7511,569554776611901440,neutral,1.0,,,Delta,,Setorii,,0,His name is Enzo 😊 RT  :  Well hello there pooch! What's your name?,,2015-02-22 09:50:15 -0800,"Beverly Hills, CA",Pacific Time (US & Canada)
2998,7513,569554300495462400,neutral,1.0,,,Delta,,arthurhasher,,0,Flight 136 departed Phoenix at 1:30 am,,2015-02-22 09:48:21 -0800,Long Island - Arizona ,
2999,7516,569550230376423424,neutral,1.0,,,Delta,,NatalieMarry,,0,Promo Watch Phone $33 at Amazon check,,2015-02-22 09:32:11 -0800,,
3000,7518,569548726265470976,neutral,0.6606,,0.0,Delta,,nickrau_,,0,Customer of the year?,,2015-02-22 09:26:12 -0800,"Nashville, TN",Central Time (US & Canada)
3001,7528,569542385627230208,neutral,1.0,,,Delta,,JaredLogan,,0,don't I always?,,2015-02-22 09:01:00 -0800,"New York, New York",
3002,7539,569539111222190081,neutral,0.6714,,0.0,Delta,,emptynester25,,0,when will the system be up and running?,,2015-02-22 08:48:00 -0800,,
3003,7543,569538002025779200,neutral,0.6658,,0.0,Delta,,jackburke,,0,795 to Austin,,2015-02-22 08:43:35 -0800,austin,Eastern Time (US & Canada)
3004,7560,569531651732217857,neutral,0.6696,,0.0,Delta,,emptynester25,,0,any idea when the flight will actually take off?,,2015-02-22 08:18:21 -0800,,
3005,7565,569529128585555968,neutral,0.6753,,0.0,Delta,,arthurhasher,,0,Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,,2015-02-22 08:08:20 -0800,Long Island - Arizona ,
3006,7568,569528451339673600,neutral,0.6635,,0.0,Delta,,calvinsavanna,,0,and ask she load the bag for my flight,,2015-02-22 08:05:38 -0800,"Naples, FL, Boston, MA",
3007,7582,569525974284558338,neutral,0.6598,,0.0,Delta,,emptynester25,,0,flight16?,,2015-02-22 07:55:48 -0800,,
3008,7585,569525641759993856,neutral,1.0,,,Delta,,SMHillman,,0,whatever your lil  heart desires!,,2015-02-22 07:54:28 -0800,"New York, NY",Eastern Time (US & Canada)
3009,7592,569522690261950464,neutral,1.0,,,Delta,,burke_dori,,0,have a cpap machine for sleep apnea. Is this OK to carry on if I also have a small bag for clothes?,,2015-02-22 07:42:45 -0800,,
3010,7596,569519571314589696,neutral,1.0,,,Delta,,N_Brennan,,0,do bags still fly free or have you started charging? thanks!,,2015-02-22 07:30:21 -0800,Washington DC,
3011,7599,569514902748061696,neutral,0.3437,,0.0,Delta,,cshells4,,0,Charleston - from your app guys as of a few minutes ago!!!,,2015-02-22 07:11:48 -0800,Connecticut,
3012,7602,569514168576974848,neutral,1.0,,,Delta,,antbronxnyc,,0,Just left  now... in a little over 2 hours,,2015-02-22 07:08:53 -0800,,
3013,7603,569512447717085185,neutral,1.0,,,Delta,,sylvie75015,,0,"I hear you and safety is  I think we can get to JFK though now so let's help the pilots, passengers & crew get there safely!",,2015-02-22 07:02:03 -0800,"Larchmont, New York",Eastern Time (US & Canada)
3014,7610,569508802891882497,neutral,1.0,,,Delta,,SMHillman,,0,that's cause we're TrueBlue! It's ur  that keeps liftin' me,,2015-02-22 06:47:34 -0800,"New York, NY",Eastern Time (US & Canada)
3015,7620,569501773863493632,neutral,0.64,,0.0,Delta,,SNS858585,,0,hi is there a way we can check to track the flight that will arrive & that will be our flight to depart.,,2015-02-22 06:19:38 -0800,,Hawaii
3016,7623,569498511609356288,neutral,0.6703,,,Delta,,OverTheEdge55,,0,will do.,,2015-02-22 06:06:40 -0800,,
3017,7625,569497959932530689,neutral,0.6843,,0.0,Delta,,JohnFMacky,,0,ok should I start looking into other flights?,,2015-02-22 06:04:29 -0800,,Eastern Time (US & Canada)
3018,7627,569496729755652098,neutral,0.6316,,0.0,Delta,,MegBurns,,0,on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?,"[25.05152514, -77.46620117]",2015-02-22 05:59:35 -0800,"west hartford, connecticut",Eastern Time (US & Canada)
3019,7629,569493813884030976,neutral,1.0,,,Delta,,JohnFMacky,,0,you can 100% confirm that?,,2015-02-22 05:48:00 -0800,,Eastern Time (US & Canada)
3020,7635,569487598709817344,neutral,1.0,,,Delta,,BannMen,,0,we are on flight 751 and were returning to the gate can you provide any information?,,2015-02-22 05:23:18 -0800,,Quito
3021,7638,569483493236969473,neutral,0.6477,,,Delta,,OverTheEdge55,,0,I see my flight from Boston to Pitts is ok from this afternoon. Did you have any delays for the morning flight?,,2015-02-22 05:06:59 -0800,,
3022,7643,569473231498964992,neutral,1.0,,,Delta,,yoyijr,,0,I'm so sorry I cheated on you with   Please take me back. I wore protection.,,2015-02-22 04:26:13 -0800,NYC,Eastern Time (US & Canada)
3023,7652,569423132240556033,neutral,1.0,,,Delta,,tayeoman,,0,should I expect delays at dca for 7am departure?  Going to Orlando on flight 723,,2015-02-22 01:07:08 -0800,"Dayton, Ohio",Eastern Time (US & Canada)
3024,7661,569385087424458752,neutral,1.0,,,Delta,,JEOKOO1,,0,download jeokoo the American app for air travelers,,2015-02-21 22:35:58 -0800,"Washington, DC. ",
3025,7664,569380376709238784,neutral,1.0,,,Delta,,JustinRosentha,,0,Alright I hope. My JetBlue app is showing a change in my seats and online shows an a320.  Don't want any surprises,,2015-02-21 22:17:15 -0800,New York,
3026,7665,569378165610524672,neutral,0.64,,0.0,Delta,,JustinRosentha,,0,I know you guys are super busy but is flight 1222 an a320 or e190?,,2015-02-21 22:08:27 -0800,New York,
3027,7666,569373511455776768,neutral,1.0,,,Delta,,billqamz,,0,Follow me pls?,,2015-02-21 21:49:58 -0800,East Coast,
3028,7676,569355673068118016,neutral,1.0,,,Delta,,EtihadNews,,0,Airways to continue 'various commercial relationships' with  ... -,,2015-02-21 20:39:05 -0800,Global,Sydney
3029,7683,569346433305993216,neutral,0.6926,,0.0,Delta,,brycecollins123,,0,is that supposed to change in the near future?,,2015-02-21 20:02:22 -0800,,
3030,7685,569346317706768385,neutral,1.0,,,Delta,,si23vr858rb04,,0,Can You please help to save my daughters life  for details Go here,,2015-02-21 20:01:54 -0800,,Midway Island
3031,7687,569344914485583872,neutral,1.0,,,Delta,,TheBigEasy5889,,0,I will when I land.,,2015-02-21 19:56:20 -0800,,Eastern Time (US & Canada)
3032,7690,569343882389016577,neutral,1.0,,,Delta,,brycecollins123,,0,do bags still fly for free anymore?,,2015-02-21 19:52:14 -0800,,
3033,7693,569343003476819969,neutral,0.6641,,0.0,Delta,,dgruber1700,,0,flite454,,2015-02-21 19:48:44 -0800,,
3034,7695,569342393943773184,neutral,0.6627,,,Delta,,brycecollins123,,0,when will you release flights for February 2016?,,2015-02-21 19:46:19 -0800,,
3035,7703,569333461401481216,neutral,0.6735,,,Delta,,RogerSaintange,,0,I would love to Fort Lauderdale now that would cool.,,2015-02-21 19:10:49 -0800,,Pacific Time (US & Canada)
3036,7711,569322419036356608,neutral,1.0,,,Delta,,Drzah_,,0,I flew on a flight about 3 months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?,,2015-02-21 18:26:56 -0800,,Central America
3037,7717,569310328862830592,neutral,1.0,,,Delta,,1_7_8_0,,0,Re: Flight 8088 SXM&gt;JFK what time does bus leave hotel on Feb 22?  Mass confusion here.,,2015-02-21 17:38:54 -0800,,
3038,7718,569310202174025729,neutral,0.6729,,0.0,Delta,,courtneyx54,,0,Are we able to change to an Even More Space seat after we've checked in online? Have a flight tmrw and can't seem to change my seat,,2015-02-21 17:38:24 -0800,Massachusetts,Quito
3039,7721,569307978798645248,neutral,0.6545,,0.0,Delta,,laacyyy,,0,what are the chances of one of your flights leaving at 6am out of Newark nj being Cancelled Flightled tomorrow?,,2015-02-21 17:29:34 -0800,New Jersey,Quito
3040,7723,569305802487439360,neutral,0.3711,,0.0,Delta,,zarrylarou,,0,Tomorrow wouldn’t have been soon enough! Thank you for the info!,,2015-02-21 17:20:55 -0800,NY,Eastern Time (US & Canada)
3041,7728,569301593587208193,neutral,0.6591,,,Delta,,dcoadavon,,0,"Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug",,2015-02-21 17:04:11 -0800,San Diego,
3042,7730,569301025280167936,neutral,0.6461,,0.0,Delta,,lorenbhollander,,0,yes Party is Over 😂,,2015-02-21 17:01:56 -0800,New York City,
3043,7734,569299428068233217,neutral,1.0,,,Delta,,Torontonian5835,,0,that selfie was extreme.,,2015-02-21 16:55:35 -0800,"Toronto, Canada ",Atlantic Time (Canada)
3044,7739,569294014026903552,neutral,0.6779999999999999,,,Delta,,USairNews,,0,new CEO seeks the right balance to please passengers and Wall ... - Daily Journal,,2015-02-21 16:34:04 -0800,USA,Sydney
3045,7740,569287489883500545,neutral,1.0,,,Delta,,Suzanne_BeDell,,0,Boston gate C12,,2015-02-21 16:08:09 -0800,Boston,
3046,7741,569284887955558401,neutral,1.0,,,Delta,,MichaelBorakove,,0,will I be charged a fee to do so?,,2015-02-21 15:57:48 -0800,,
3047,7742,569284604567228416,neutral,0.6532,,0.0,Delta,,Suzanne_BeDell,,0,thanks. Can you change the music in the boarding gates?,"[42.36726898, -71.01512871]",2015-02-21 15:56:41 -0800,Boston,
3048,7744,569280114296401920,neutral,1.0,,,Delta,,jamescalderwood,,0,The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia,"[0.0, 0.0]",2015-02-21 15:38:50 -0800,South Australia,
3049,7752,569275378331717633,neutral,0.6381,,0.0,Delta,,TomServosBlendr,,0,What's your current checked bag price policy?  I fly this coming week and couldn't find anything definitive.,,2015-02-21 15:20:01 -0800,By mile 3 of the NYC Marathon,Eastern Time (US & Canada)
3050,7753,569274492607967232,neutral,1.0,,,Delta,,JessicaBurack,,0,are we scheduled to depart as scheduled?,,2015-02-21 15:16:30 -0800,,
3051,7755,569274057897730048,neutral,1.0,,,Delta,,camptips,,0,will we be able to watch the Oscars on our flight tomorrow?,,2015-02-21 15:14:46 -0800,,Eastern Time (US & Canada)
3052,7759,569273297491378176,neutral,1.0,,,Delta,,GreenkidspenWRA,,0,Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,,2015-02-21 15:11:45 -0800,Grimsby - UK,
3053,7761,569271364521103361,neutral,1.0,,,Delta,,USairNews,,0,CEO battles to appease passengers and Wall Street - Waterbury Republican American,,2015-02-21 15:04:04 -0800,USA,Sydney
3054,7766,569266679903080448,neutral,0.3456,,0.0,Delta,,CMichaelGibson,,0,You guys need pillows on these rockers to really knock it out of the park ... just sayin ...,,2015-02-21 14:45:27 -0800,Harvard Professor & MD,
3055,7767,569265728408440833,neutral,0.3617,,0.0,Delta,,CMichaelGibson,,1,I sure hope you guys get me to DC to speak tomorrow! &  &  I'm winning here with,,2015-02-21 14:41:40 -0800,Harvard Professor & MD,
3056,7770,569260189486063616,neutral,1.0,,,Delta,,erw12,,0,status of flight 684 from MCO to LGA tomorrow?,,2015-02-21 14:19:40 -0800,,
3057,7771,569259756344487938,neutral,0.6559999999999999,,0.0,Delta,,NicoMancinelli,,0,what good with the inflight WiFi?,,2015-02-21 14:17:56 -0800,"ÜT: 41.538301,-74.072016",Eastern Time (US & Canada)
3058,7776,569253874445492225,neutral,0.6667,,0.0,Delta,,FruminousB,,0,what's the status of flight 1272 diverted to RIC?  When will it depart back for LGA?,,2015-02-21 13:54:34 -0800,,
3059,7788,569244701875769345,neutral,1.0,,,Delta,,Markjeffries1,,0,Yup. MCO. 82°!!,,2015-02-21 13:18:07 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
3060,7789,569243807331409920,neutral,1.0,,,Delta,,Markjeffries1,,0,Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?!,,2015-02-21 13:14:34 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
3061,7792,569241776617160704,neutral,1.0,,,Delta,,Markjeffries1,,0,Phew!! Did it!! (Pant. Wheeze),,2015-02-21 13:06:30 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
3062,7794,569238749802074113,neutral,0.672,,,Delta,,RozFortuna,,0,"Thanks, it's for next weekend though so my guess is it will only go higher.",,2015-02-21 12:54:28 -0800,Mannahatta,Eastern Time (US & Canada)
3063,7796,569238439373234176,neutral,0.7033,,0.0,Delta,,PatricePinkFile,,0,actually flight 1089 not 1098,,2015-02-21 12:53:14 -0800,"Washington, DC",Eastern Time (US & Canada)
3064,7797,569238252676378627,neutral,0.6922,,0.0,Delta,,PatricePinkFile,,0,BOS to DCA 1098 at 7:16 pm.,,2015-02-21 12:52:30 -0800,"Washington, DC",Eastern Time (US & Canada)
3065,7803,569235825680105472,neutral,1.0,,,Delta,,SenatorA7,,0,Can I bring a compact folding chair like this in a checked bag?,,2015-02-21 12:42:51 -0800,Louie's in the Bronx,Eastern Time (US & Canada)
3066,7807,569235156717989888,neutral,1.0,,,Delta,,scrappiedoodle,,0,Using JetBlue miles?,,2015-02-21 12:40:11 -0800,Virginia & Cali,
3067,7811,569233440463155201,neutral,0.6826,,0.0,Delta,,scrappiedoodle,,0,Using JetBlue air miles?,,2015-02-21 12:33:22 -0800,Virginia & Cali,
3068,7814,569231102428250112,neutral,1.0,,,Delta,,scrappiedoodle,,0,Hello! Can you tell me if you currently fly to Hawaii? Thanks!,,2015-02-21 12:24:05 -0800,Virginia & Cali,
3069,7818,569230445654740992,neutral,0.6517,,0.0,Delta,,BernardLeCroix,,0,I clear that folder regularly and JetBlue is white listed so it never got to me.,,2015-02-21 12:21:28 -0800,"Providence, RI",Eastern Time (US & Canada)
3070,7819,569230193220554753,neutral,1.0,,,Delta,,BernardLeCroix,,0,I can't call right now. My baby just fell asleep.,,2015-02-21 12:20:28 -0800,"Providence, RI",Eastern Time (US & Canada)
